,index,ia_timeout,start_time,date,hour,weekday,daytype,origin_id,destination_id,driving_distance,euclidean_distance,duration,end_time,req_id,soc_delta,welltotank_kwh,tanktowheel_kwh,soc_delta_kwh,welltotank_emissions,tanktowheel_emissions,co2_emissions,req_origin_id,req_destination_id,start_soc,plate,end_soc
66,1,9.594201,2023-01-01 21:00:31.131460+00:00,2023-01-01,21,6,generic_day,1,2,1000,714.2857142857143,3000,2023-01-01 21:50:31.131460+00:00,86,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,70.0,1,60.0
67,0,16.785696,2023-01-01 22:01:08.241384+00:00,2023-01-01,22,6,generic_day,0,1,1000,714.2857142857143,3000,2023-01-01 22:51:08.241384+00:00,88,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,70.0,3,60.0
68,2,5.891707,2023-01-01 22:01:17.172817+00:00,2023-01-01,22,6,generic_day,2,3,1000,714.2857142857143,3000,2023-01-01 22:51:17.172817+00:00,90,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,100.0,2,90.0
69,3,8.792878,2023-01-01 23:00:42.497097+00:00,2023-01-01,23,6,generic_day,3,0,1000,714.2857142857143,3000,2023-01-01 23:50:42.497097+00:00,92,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,90.0,2,80.0
70,1,5.949004,2023-01-01 23:00:53.172707+00:00,2023-01-01,23,6,generic_day,1,2,1000,714.2857142857143,3000,2023-01-01 23:50:53.172707+00:00,94,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,100.0,0,90.0
71,2,3.387465,2023-01-01 23:00:56.560172+00:00,2023-01-01,23,6,generic_day,2,3,1000,714.2857142857143,3000,2023-01-01 23:50:56.560172+00:00,95,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,60.0,1,50.0
72,3,1.021463,2023-01-02 00:00:57.581635+00:00,2023-01-02,0,0,generic_day,3,0,1000,714.2857142857143,3000,2023-01-02 00:50:57.581635+00:00,96,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,50.0,1,40.0
73,1,30.057134,2023-01-02 00:01:27.638769+00:00,2023-01-02,0,0,generic_day,1,2,1000,714.2857142857143,3000,2023-01-02 00:51:27.638769+00:00,97,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,60.0,3,50.0
74,0,9.882072,2023-01-02 00:01:37.520841+00:00,2023-01-02,0,0,generic_day,0,1,1000,714.2857142857143,3000,2023-01-02 00:51:37.520841+00:00,98,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,80.0,2,70.0
75,2,10.627469,2023-01-02 00:01:48.148310+00:00,2023-01-02,0,0,generic_day,2,3,1000,714.2857142857143,3000,2023-01-02 00:51:48.148310+00:00,99,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,90.0,0,80.0
76,1,4.784239,2023-01-02 01:00:52.932549+00:00,2023-01-02,1,0,generic_day,1,2,1000,714.2857142857143,3000,2023-01-02 01:50:52.932549+00:00,100,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,70.0,2,60.0
77,3,16.660698,2023-01-02 01:01:09.593247+00:00,2023-01-02,1,0,generic_day,3,0,1000,714.2857142857143,3000,2023-01-02 01:51:09.593247+00:00,101,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,80.0,0,70.0
78,2,4.926185,2023-01-02 01:01:14.519432+00:00,2023-01-02,1,0,generic_day,2,3,1000,714.2857142857143,3000,2023-01-02 01:51:14.519432+00:00,102,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,50.0,3,40.0
79,2,7.898611,2023-01-02 02:00:43.792336+00:00,2023-01-02,2,0,generic_day,2,3,1000,714.2857142857143,3000,2023-01-02 02:50:43.792336+00:00,104,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,60.0,2,50.0
80,0,13.295314,2023-01-02 02:01:05.457073+00:00,2023-01-02,2,0,generic_day,0,1,1000,714.2857142857143,3000,2023-01-02 02:51:05.457073+00:00,106,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,100.0,1,90.0
81,0,21.752068,2023-01-02 03:00:34.998275+00:00,2023-01-02,3,0,generic_day,0,1,1000,714.2857142857143,3000,2023-01-02 03:50:34.998275+00:00,108,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,70.0,0,60.0
82,1,8.904603,2023-01-02 03:00:44.540215+00:00,2023-01-02,3,0,generic_day,1,2,1000,714.2857142857143,3000,2023-01-02 03:50:44.540215+00:00,110,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,90.0,1,80.0
83,3,27.565856,2023-01-02 03:01:12.106071+00:00,2023-01-02,3,0,generic_day,3,0,1000,714.2857142857143,3000,2023-01-02 03:51:12.106071+00:00,111,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,100.0,3,90.0
84,3,16.821208,2023-01-02 04:00:28.927279+00:00,2023-01-02,4,0,generic_day,3,0,1000,714.2857142857143,3000,2023-01-02 04:50:28.927279+00:00,112,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,50.0,2,40.0
85,0,8.114259,2023-01-02 04:00:37.041538+00:00,2023-01-02,4,0,generic_day,0,1,1000,714.2857142857143,3000,2023-01-02 04:50:37.041538+00:00,113,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,90.0,3,80.0
86,2,15.996943,2023-01-02 04:00:53.038481+00:00,2023-01-02,4,0,generic_day,2,3,1000,714.2857142857143,3000,2023-01-02 04:50:53.038481+00:00,114,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,80.0,1,70.0
87,1,7.467834,2023-01-02 04:01:00.506315+00:00,2023-01-02,4,0,generic_day,1,2,1000,714.2857142857143,3000,2023-01-02 04:51:00.506315+00:00,115,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,60.0,0,50.0
88,2,22.429393,2023-01-02 05:00:22.935708+00:00,2023-01-02,5,0,generic_day,2,3,1000,714.2857142857143,3000,2023-01-02 05:50:22.935708+00:00,116,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,50.0,0,40.0
89,1,19.076687,2023-01-02 05:00:44.473045+00:00,2023-01-02,5,0,generic_day,1,2,1000,714.2857142857143,3000,2023-01-02 05:50:44.473045+00:00,118,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,80.0,3,70.0
90,3,8.82346,2023-01-02 05:00:53.296505+00:00,2023-01-02,5,0,generic_day,3,0,1000,714.2857142857143,3000,2023-01-02 05:50:53.296505+00:00,119,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,70.0,1,60.0
91,2,19.581493,2023-01-02 06:01:12.877998+00:00,2023-01-02,6,0,generic_day,2,3,1000,714.2857142857143,3000,2023-01-02 06:51:12.877998+00:00,120,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,70.0,3,60.0
92,0,5.052006,2023-01-02 06:01:49.509700+00:00,2023-01-02,6,0,generic_day,0,1,1000,714.2857142857143,3000,2023-01-02 06:51:49.509700+00:00,123,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,100.0,2,90.0
93,3,20.943395,2023-01-02 07:01:10.453095+00:00,2023-01-02,7,0,generic_day,3,0,1000,714.2857142857143,3000,2023-01-02 07:51:10.453095+00:00,124,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,100.0,0,90.0
94,0,3.927831,2023-01-02 07:01:14.380926+00:00,2023-01-02,7,0,generic_day,0,1,1000,714.2857142857143,3000,2023-01-02 07:51:14.380926+00:00,125,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,60.0,1,50.0
95,1,30.617859,2023-01-02 07:01:48.714495+00:00,2023-01-02,7,0,generic_day,1,2,1000,714.2857142857143,3000,2023-01-02 07:51:48.714495+00:00,127,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,90.0,2,80.0
96,1,11.228592,2023-01-02 08:00:59.943087+00:00,2023-01-02,8,0,generic_day,1,2,1000,714.2857142857143,3000,2023-01-02 08:50:59.943087+00:00,128,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,50.0,1,40.0
97,0,16.231071,2023-01-02 08:01:16.174158+00:00,2023-01-02,8,0,generic_day,0,1,1000,714.2857142857143,3000,2023-01-02 08:51:16.174158+00:00,129,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,90.0,0,80.0
98,2,7.352789,2023-01-02 08:01:23.526947+00:00,2023-01-02,8,0,generic_day,2,3,1000,714.2857142857143,3000,2023-01-02 08:51:23.526947+00:00,130,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,80.0,2,70.0
99,3,8.552308,2023-01-02 08:01:32.079255+00:00,2023-01-02,8,0,generic_day,3,0,1000,714.2857142857143,3000,2023-01-02 08:51:32.079255+00:00,131,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,60.0,3,50.0
100,1,10.175495,2023-01-02 09:01:01.670889+00:00,2023-01-02,9,0,generic_day,1,2,1000,714.2857142857143,3000,2023-01-02 09:51:01.670889+00:00,133,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,80.0,0,70.0
